no,timestamp,teks,teks_processed,tokens,matched_words,unmatched_words,removed_words
2417,2016-07-20T14:15:52.000Z,Dikabarkan ditangkap polisi anggota DPR RI asal Sumsel bilang sedang rapat paripurna,kabar tangkap polisi anggota DPR RI asal sumsel bilang sedang rapat paripurna,"['kabar', 'tangkap', 'polisi', 'anggota', 'DPR', 'RI', 'asal', 'sumsel', 'bilang', 'sedang', 'rapat', 'paripurna']","['kabar', 'tangkap', 'anggota', 'DPR', 'rapat', 'paripurna']",[],"['polisi', 'RI', 'asal', 'sumsel', 'bilang', 'sedang']"
2418,2016-07-20T13:43:29.000Z,alah gak ada kerjaan urusin tuh kebijakan pemerintah yg sebabkan indonesia morat marit,alah tidak ada kerja urus tuh kebijakan pemerintah yang sebab indonesia morat marit,"['alah', 'tidak', 'ada', 'kerja', 'urus', 'tuh', 'kebijakan', 'pemerintah', 'yang', 'sebab', 'indonesia', 'morat', 'marit']","['alah', 'tidak', 'ada', 'kerja', 'kebijakan', 'pemerintah', 'sebab']",['yang'],"['urus', 'tuh', 'indonesia', 'morat', 'marit']"
2419,2016-07-20T13:36:29.000Z,kebijakan jokowi menambah pengangguran dan kemiskinan karena smua pkrja impor dari china pribumi tdk dpt apa apa,kebijakan jokowi tambah anggur dan miskin karena semua pkrja impor dari china pribumi tidak dapat apa apa,"['kebijakan', 'jokowi', 'tambah', 'anggur', 'dan', 'miskin', 'karena', 'semua', 'pkrja', 'impor', 'dari', 'china', 'pribumi', 'tidak', 'dapat', 'apa', 'apa']","['kebijakan', 'tambah', 'anggur', 'miskin', 'semua', 'tidak', 'dapat']","['dan', 'karena', 'dari', 'apa', 'apa']","['jokowi', 'pkrja', 'impor', 'china', 'pribumi']"
2420,2016-07-20T11:15:54.000Z,Rapat Paripurna DPR Setujui Anggota KPI Terpilih Dewan Perwakilan Rakyat mengesahkan sembilan komisioner K,rapat paripurna DPR tuju anggota KPI pilih dewan wakil rakyat pengesahan sembilan komisioner ke,"['rapat', 'paripurna', 'DPR', 'tuju', 'anggota', 'KPI', 'pilih', 'dewan', 'wakil', 'rakyat', 'pengesahan', 'sembilan', 'komisioner', 'ke']","['rapat', 'paripurna', 'DPR', 'tuju', 'anggota', 'pilih', 'dewan', 'wakil', 'rakyat', 'pengesahan']",['ke'],"['KPI', 'sembilan', 'komisioner']"
2421,2016-07-20T11:09:43.000Z,Dikabarkan Ditangkap Polisi Anggota DPR RI Asal Sumsel Bilang Sedang Rapat Paripurna Guna menyakinkan warta,kabar tangkap polisi anggota DPR RI asal sumsel bilang sedang rapat paripurna penggunaan menyakinkan warta,"['kabar', 'tangkap', 'polisi', 'anggota', 'DPR', 'RI', 'asal', 'sumsel', 'bilang', 'sedang', 'rapat', 'paripurna', 'penggunaan', 'menyakinkan', 'warta']","['kabar', 'tangkap', 'anggota', 'DPR', 'rapat', 'paripurna', 'penggunaan', 'warta']",[],"['polisi', 'RI', 'asal', 'sumsel', 'bilang', 'sedang', 'menyakinkan']"
2422,2016-07-20T11:09:35.000Z,KabarSumseL Dikabarkan Ditangkap Polisi Anggota DPR RI Asal Sumsel Bilang Sedang Rapat Paripurna,kabarsumsel kabar tangkap polisi anggota DPR RI asal sumsel bilang sedang rapat paripurna,"['kabarsumsel', 'kabar', 'tangkap', 'polisi', 'anggota', 'DPR', 'RI', 'asal', 'sumsel', 'bilang', 'sedang', 'rapat', 'paripurna']","['kabar', 'tangkap', 'anggota', 'DPR', 'rapat', 'paripurna']",[],"['kabarsumsel', 'polisi', 'RI', 'asal', 'sumsel', 'bilang', 'sedang']"
2423,2016-07-20T11:09:32.000Z,Guna menyakinkan wartawan Opat yang dikenal sebagai ustadz ini pun mengirimkan video,penggunaan menyakinkan wartawan opat yang kenal bagai ustadz ini pun kirim video,"['penggunaan', 'menyakinkan', 'wartawan', 'opat', 'yang', 'kenal', 'bagai', 'ustadz', 'ini', 'pun', 'kirim', 'video']","['penggunaan', 'kenal', 'ustadz', 'kirim']","['yang', 'ini', 'pun']","['menyakinkan', 'wartawan', 'opat', 'bagai', 'video']"
2424,2016-07-20T11:09:14.000Z,InfoKito Guna menyakinkan wartawan Opat yang dikenal sebagai ustadz ini pun mengirimkan video dirin BunPal,infokito penggunaan menyakinkan wartawan opat yang kenal bagai ustadz ini pun kirim video dirin bunpal,"['infokito', 'penggunaan', 'menyakinkan', 'wartawan', 'opat', 'yang', 'kenal', 'bagai', 'ustadz', 'ini', 'pun', 'kirim', 'video', 'dirin', 'bunpal']","['penggunaan', 'kenal', 'ustadz', 'kirim']","['yang', 'ini', 'pun']","['infokito', 'menyakinkan', 'wartawan', 'opat', 'bagai', 'video', 'dirin', 'bunpal']"
2425,2016-07-20T11:09:09.000Z,Dikabarkan Ditangkap Polisi Anggota DPR RI Asal Sumsel Bilang Sedang Rapat Paripurna TribunSumsel,kabar tangkap polisi anggota DPR RI asal sumsel bilang sedang rapat paripurna tribunsumsel,"['kabar', 'tangkap', 'polisi', 'anggota', 'DPR', 'RI', 'asal', 'sumsel', 'bilang', 'sedang', 'rapat', 'paripurna', 'tribunsumsel']","['kabar', 'tangkap', 'anggota', 'DPR', 'rapat', 'paripurna']",[],"['polisi', 'RI', 'asal', 'sumsel', 'bilang', 'sedang', 'tribunsumsel']"
2426,2016-07-20T11:09:00.000Z,PalembangNews Dikabarkan Ditangkap Polisi Anggota DPR RI Asal Sumsel Bilang Sedang Rapat Paripurna,palembangnews kabar tangkap polisi anggota DPR RI asal sumsel bilang sedang rapat paripurna,"['palembangnews', 'kabar', 'tangkap', 'polisi', 'anggota', 'DPR', 'RI', 'asal', 'sumsel', 'bilang', 'sedang', 'rapat', 'paripurna']","['kabar', 'tangkap', 'anggota', 'DPR', 'rapat', 'paripurna']",[],"['palembangnews', 'polisi', 'RI', 'asal', 'sumsel', 'bilang', 'sedang']"
2427,2016-07-20T11:08:58.000Z,Dikabarkan Ditangkap Polisi Anggota DPR RI Asal Sumsel Bilang Sedang Rapat Paripurna,kabar tangkap polisi anggota DPR RI asal sumsel bilang sedang rapat paripurna,"['kabar', 'tangkap', 'polisi', 'anggota', 'DPR', 'RI', 'asal', 'sumsel', 'bilang', 'sedang', 'rapat', 'paripurna']","['kabar', 'tangkap', 'anggota', 'DPR', 'rapat', 'paripurna']",[],"['polisi', 'RI', 'asal', 'sumsel', 'bilang', 'sedang']"
2428,2016-07-20T10:51:15.000Z,Untuk itu pemerintah sebelum mengeluarkan kebijakan sebaiknya mempertimbangkan untung rugi khususnya yang,untuk itu pemerintah belum keluar kebijakan baik timbang untung rugi khusus yang,"['untuk', 'itu', 'pemerintah', 'belum', 'keluar', 'kebijakan', 'baik', 'timbang', 'untung', 'rugi', 'khusus', 'yang']","['pemerintah', 'keluar', 'kebijakan', 'baik', 'untung', 'rugi']","['untuk', 'itu', 'yang']","['belum', 'timbang', 'khusus']"
2429,2016-07-20T10:49:19.000Z,Dikabarkan Ditangkap Polisi Anggota DPR RI Asal Sumsel Bilang Sedang Rapat Paripurna Guna menyakinkan wartawan,kabar tangkap polisi anggota DPR RI asal sumsel bilang sedang rapat paripurna penggunaan menyakinkan wartawan,"['kabar', 'tangkap', 'polisi', 'anggota', 'DPR', 'RI', 'asal', 'sumsel', 'bilang', 'sedang', 'rapat', 'paripurna', 'penggunaan', 'menyakinkan', 'wartawan']","['kabar', 'tangkap', 'anggota', 'DPR', 'rapat', 'paripurna', 'penggunaan']",[],"['polisi', 'RI', 'asal', 'sumsel', 'bilang', 'sedang', 'menyakinkan', 'wartawan']"
2430,2016-07-20T10:49:19.000Z,TuitPalembang Dikabarkan Ditangkap Polisi Anggota DPR RI Asal Sumsel Bilang Sedang Rapat Paripurna Palembang Tuit,tuitpalembang kabar tangkap polisi anggota DPR RI asal sumsel bilang sedang rapat paripurna palembang tuit,"['tuitpalembang', 'kabar', 'tangkap', 'polisi', 'anggota', 'DPR', 'RI', 'asal', 'sumsel', 'bilang', 'sedang', 'rapat', 'paripurna', 'palembang', 'tuit']","['kabar', 'tangkap', 'anggota', 'DPR', 'rapat', 'paripurna']",[],"['tuitpalembang', 'polisi', 'RI', 'asal', 'sumsel', 'bilang', 'sedang', 'palembang', 'tuit']"
2431,2016-07-20T09:40:49.000Z,AHP Dilantik Jadi Anggota DPR Honing Sany Dijagokan Jadi Cagub NTT Rapat paripurna pelantikan Dewi Aryani,AHP lantik jadi anggota DPR honing sany jago jadi cagub NTT rapat paripurna lantik dewi aryani,"['AHP', 'lantik', 'jadi', 'anggota', 'DPR', 'honing', 'sany', 'jago', 'jadi', 'cagub', 'NTT', 'rapat', 'paripurna', 'lantik', 'dewi', 'aryani']","['lantik', 'jadi', 'anggota', 'DPR', 'jago', 'jadi', 'rapat', 'paripurna', 'lantik']",[],"['AHP', 'honing', 'sany', 'cagub', 'NTT', 'dewi', 'aryani']"
2432,2016-07-20T08:49:47.000Z,Wakil Rakyat Tak Hadir di Paripurna RAPBN P DPR hari ini menggelar rapat paripurna membahas beberapa agenda salah satunya,wakil rakyat tak hadir di paripurna RAPBN p DPR hari ini gelar rapat paripurna bahas beberapa agenda salah satu,"['wakil', 'rakyat', 'tak', 'hadir', 'di', 'paripurna', 'RAPBN', 'p', 'DPR', 'hari', 'ini', 'gelar', 'rapat', 'paripurna', 'bahas', 'beberapa', 'agenda', 'salah', 'satu']","['wakil', 'rakyat', 'hadir', 'paripurna', 'DPR', 'gelar', 'rapat', 'paripurna', 'bahas', 'salah', 'satu']","['di', 'ini']","['tak', 'RAPBN', 'p', 'hari', 'beberapa', 'agenda']"
2433,2016-07-20T08:49:22.000Z,Wakil Rakyat Tak Hadir di Paripurna RAPBN P DPR hari ini menggelar rapat paripurna membahas beberap,wakil rakyat tak hadir di paripurna RAPBN p DPR hari ini gelar rapat paripurna bahas beberap,"['wakil', 'rakyat', 'tak', 'hadir', 'di', 'paripurna', 'RAPBN', 'p', 'DPR', 'hari', 'ini', 'gelar', 'rapat', 'paripurna', 'bahas', 'beberap']","['wakil', 'rakyat', 'hadir', 'paripurna', 'DPR', 'gelar', 'rapat', 'paripurna', 'bahas']","['di', 'ini']","['tak', 'RAPBN', 'p', 'hari', 'beberap']"
2434,2016-07-20T08:37:12.000Z,JAKARTA Pemerintah berharap Dewan Perwakilan Rakyat DPR secepatnya membahas revisi Undang undang Terorism,JAKARTA pemerintah harap dewan wakil rakyat DPR cepat bahas revisi undang undang terorism,"['JAKARTA', 'pemerintah', 'harap', 'dewan', 'wakil', 'rakyat', 'DPR', 'cepat', 'bahas', 'revisi', 'undang', 'undang', 'terorism']","['pemerintah', 'harap', 'dewan', 'wakil', 'rakyat', 'DPR', 'cepat', 'bahas', 'revisi', 'undang', 'undang']",[],"['JAKARTA', 'terorism']"
2435,2016-07-20T08:01:17.000Z,Siang ini DPR RI menggelar rapat paripurna dengan agenda pembahasan evaluasi APBN P Dalam pembahasan ini,siang ini DPR RI gelar rapat paripurna dengan agenda bahas evaluasi APBN p dalam bahas ini,"['siang', 'ini', 'DPR', 'RI', 'gelar', 'rapat', 'paripurna', 'dengan', 'agenda', 'bahas', 'evaluasi', 'APBN', 'p', 'dalam', 'bahas', 'ini']","['DPR', 'gelar', 'rapat', 'paripurna', 'bahas', 'dalam', 'bahas']","['ini', 'dengan', 'ini']","['siang', 'RI', 'agenda', 'evaluasi', 'APBN', 'p']"
2436,2016-07-20T07:17:28.000Z,DPR hari ini menggelar rapat paripurna membahas beberapa agenda salah satunya RAPBNP Namun rapat pari,DPR hari ini gelar rapat paripurna bahas beberapa agenda salah satu RAPBNP tetapi rapat pari,"['DPR', 'hari', 'ini', 'gelar', 'rapat', 'paripurna', 'bahas', 'beberapa', 'agenda', 'salah', 'satu', 'RAPBNP', 'tetapi', 'rapat', 'pari']","['DPR', 'gelar', 'rapat', 'paripurna', 'bahas', 'salah', 'satu', 'rapat']","['ini', 'tetapi']","['hari', 'beberapa', 'agenda', 'RAPBNP', 'pari']"
2437,2016-07-20T07:17:20.000Z,IRB Wakil Rakyat Tak Hadir di Paripurna RAPBN P DPR hari ini menggelar rapat paripurna membahas IRB,IRB wakil rakyat tak hadir di paripurna RAPBN p DPR hari ini gelar rapat paripurna bahas IRB,"['IRB', 'wakil', 'rakyat', 'tak', 'hadir', 'di', 'paripurna', 'RAPBN', 'p', 'DPR', 'hari', 'ini', 'gelar', 'rapat', 'paripurna', 'bahas', 'IRB']","['wakil', 'rakyat', 'hadir', 'paripurna', 'DPR', 'gelar', 'rapat', 'paripurna', 'bahas']","['di', 'ini']","['IRB', 'tak', 'RAPBN', 'p', 'hari', 'IRB']"
2438,2016-07-20T07:17:01.000Z,VenzTime DPR hari ini menggelar rapat paripurna membahas beberapa agenda salah satunya RAPBNP Namun,venztime DPR hari ini gelar rapat paripurna bahas beberapa agenda salah satu RAPBNP tetapi,"['venztime', 'DPR', 'hari', 'ini', 'gelar', 'rapat', 'paripurna', 'bahas', 'beberapa', 'agenda', 'salah', 'satu', 'RAPBNP', 'tetapi']","['DPR', 'gelar', 'rapat', 'paripurna', 'bahas', 'salah', 'satu']","['ini', 'tetapi']","['venztime', 'hari', 'beberapa', 'agenda', 'RAPBNP']"
2439,2016-07-20T07:16:47.000Z,News Wakil Rakyat Tak Hadir di Paripurna RAPBN P DPR hari ini menggelar rapat paripurna membahas b,news wakil rakyat tak hadir di paripurna RAPBN p DPR hari ini gelar rapat paripurna bahas b,"['news', 'wakil', 'rakyat', 'tak', 'hadir', 'di', 'paripurna', 'RAPBN', 'p', 'DPR', 'hari', 'ini', 'gelar', 'rapat', 'paripurna', 'bahas', 'b']","['wakil', 'rakyat', 'hadir', 'paripurna', 'DPR', 'gelar', 'rapat', 'paripurna', 'bahas']","['di', 'ini']","['news', 'tak', 'RAPBN', 'p', 'hari', 'b']"
2440,2016-07-20T07:09:26.000Z,Larangan Bermain Pokemon Go Muncul di Gedung DPR Tulisan baru terlihat di depan ruang rapat paripurna lanta,larang main pokemon go muncul di gedung DPR tulis baru lihat di depan ruang rapat paripurna lanta,"['larang', 'main', 'pokemon', 'go', 'muncul', 'di', 'gedung', 'DPR', 'tulis', 'baru', 'lihat', 'di', 'depan', 'ruang', 'rapat', 'paripurna', 'lanta']","['larang', 'main', 'muncul', 'DPR', 'lihat', 'ruang', 'rapat', 'paripurna']","['di', 'di']","['pokemon', 'go', 'gedung', 'tulis', 'baru', 'depan', 'lanta']"
2441,2016-07-20T07:01:16.000Z,Penyampaian Pandangan FPKB Pada Rapat Paripurna DPR RI Rabu Juli,sampai pandang FPKB pada rapat paripurna DPR RI rabu juli,"['sampai', 'pandang', 'FPKB', 'pada', 'rapat', 'paripurna', 'DPR', 'RI', 'rabu', 'juli']","['sampai', 'pandang', 'rapat', 'paripurna', 'DPR']",['pada'],"['FPKB', 'RI', 'rabu', 'juli']"
2442,2016-07-20T07:00:54.000Z,Larangan Bermain Pokemon Go Muncul di Gedung DPR Tulisan baru terlihat di depan ruang rapat paripurna lantai Gedung Nusantara II,larang main pokemon go muncul di gedung DPR tulis baru lihat di depan ruang rapat paripurna lantai gedung nusantara II,"['larang', 'main', 'pokemon', 'go', 'muncul', 'di', 'gedung', 'DPR', 'tulis', 'baru', 'lihat', 'di', 'depan', 'ruang', 'rapat', 'paripurna', 'lantai', 'gedung', 'nusantara', 'II']","['larang', 'main', 'muncul', 'DPR', 'lihat', 'ruang', 'rapat', 'paripurna']","['di', 'di']","['pokemon', 'go', 'gedung', 'tulis', 'baru', 'depan', 'lantai', 'gedung', 'nusantara', 'II']"
2443,2016-07-20T06:57:03.000Z,Rapat Paripurna DPR Ke Masa Persidangan V Tahun Sidang telah selesai Terima kasih ParipurnaLive,rapat paripurna DPR ke masa sidang v tahun sidang telah selesai terima kasih paripurnalive,"['rapat', 'paripurna', 'DPR', 'ke', 'masa', 'sidang', 'v', 'tahun', 'sidang', 'telah', 'selesai', 'terima', 'kasih', 'paripurnalive']","['rapat', 'paripurna', 'DPR', 'sidang', 'sidang', 'selesai', 'terima', 'kasih']",['ke'],"['masa', 'v', 'tahun', 'telah', 'paripurnalive']"
2444,2016-07-20T06:56:16.000Z,Rapat Paripurna DPR RI Rabu Juli terkait RUU tentang Pertanggungjawaban atas Pelaksanaan APBN TA,rapat paripurna DPR RI rabu juli kait RUU tentang pertanggungjawaban atas laksana APBN TA,"['rapat', 'paripurna', 'DPR', 'RI', 'rabu', 'juli', 'kait', 'RUU', 'tentang', 'pertanggungjawaban', 'atas', 'laksana', 'APBN', 'TA']","['rapat', 'paripurna', 'DPR', 'kait', 'RUU', 'tentang', 'atas', 'TA']",[],"['RI', 'rabu', 'juli', 'pertanggungjawaban', 'laksana', 'APBN']"
2445,2016-07-20T06:05:00.000Z,Anggota DPR dipilih rakyat bukan untuk main game di kantor Tapi untuk menyampaikan aspirasi rakyat,anggota DPR pilih rakyat bukan untuk main game di kantor tetapi untuk sampai aspirasi rakyat,"['anggota', 'DPR', 'pilih', 'rakyat', 'bukan', 'untuk', 'main', 'game', 'di', 'kantor', 'tetapi', 'untuk', 'sampai', 'aspirasi', 'rakyat']","['anggota', 'DPR', 'pilih', 'rakyat', 'bukan', 'main', 'game', 'sampai', 'aspirasi', 'rakyat']","['untuk', 'di', 'tetapi', 'untuk']",['kantor']
2446,2016-07-20T05:21:21.000Z,PAW Dua Anggota F PDIP Disahkan Rapat Paripurna Rapat paripurna Dewan Perwakilan Rakyat hari ini meresmikan,PAW dua anggota f PDIP sah rapat paripurna rapat paripurna dewan wakil rakyat hari ini resmi,"['PAW', 'dua', 'anggota', 'f', 'PDIP', 'sah', 'rapat', 'paripurna', 'rapat', 'paripurna', 'dewan', 'wakil', 'rakyat', 'hari', 'ini', 'resmi']","['dua', 'anggota', 'sah', 'rapat', 'paripurna', 'rapat', 'paripurna', 'dewan', 'wakil', 'rakyat', 'resmi']",['ini'],"['PAW', 'f', 'PDIP', 'hari']"
2447,2016-07-20T05:21:03.000Z,Rapat paripurna Dewan Perwakilan Rakyat hari ini meresmikan dua Pergantian Antar Waktu PAW terhadap dua ang,rapat paripurna dewan wakil rakyat hari ini resmi dua ganti antar waktu PAW hadap dua ang,"['rapat', 'paripurna', 'dewan', 'wakil', 'rakyat', 'hari', 'ini', 'resmi', 'dua', 'ganti', 'antar', 'waktu', 'PAW', 'hadap', 'dua', 'ang']","['rapat', 'paripurna', 'dewan', 'wakil', 'rakyat', 'resmi', 'dua', 'ganti', 'dua']",['ini'],"['hari', 'antar', 'waktu', 'PAW', 'hadap', 'ang']"
2448,2016-07-20T05:05:05.000Z,Paripurna DPR Bahas RAPBN P Wakil Rakyat Tak Hadir DPR hari ini menggelar rapat paripurna untuk me,paripurna DPR bahas RAPBN p wakil rakyat tak hadir DPR hari ini gelar rapat paripurna untuk me,"['paripurna', 'DPR', 'bahas', 'RAPBN', 'p', 'wakil', 'rakyat', 'tak', 'hadir', 'DPR', 'hari', 'ini', 'gelar', 'rapat', 'paripurna', 'untuk', 'me']","['paripurna', 'DPR', 'bahas', 'wakil', 'rakyat', 'hadir', 'DPR', 'gelar', 'rapat', 'paripurna']","['ini', 'untuk']","['RAPBN', 'p', 'tak', 'hari', 'me']"
2449,2016-07-20T04:54:02.000Z,Paripurna DPR Bahas RAPBN P Wakil Rakyat Tak Hadir DPR hari ini menggelar rapat paripurna untuk membahas tiga topik pentin,paripurna DPR bahas RAPBN p wakil rakyat tak hadir DPR hari ini gelar rapat paripurna untuk bahas tiga topik pentin,"['paripurna', 'DPR', 'bahas', 'RAPBN', 'p', 'wakil', 'rakyat', 'tak', 'hadir', 'DPR', 'hari', 'ini', 'gelar', 'rapat', 'paripurna', 'untuk', 'bahas', 'tiga', 'topik', 'pentin']","['paripurna', 'DPR', 'bahas', 'wakil', 'rakyat', 'hadir', 'DPR', 'gelar', 'rapat', 'paripurna', 'bahas']","['ini', 'untuk']","['RAPBN', 'p', 'tak', 'hari', 'tiga', 'topik', 'pentin']"
2450,2016-07-20T04:37:48.000Z,Agenda Ketiga Paripurna yaitu Pandangan Fraksi terhadap materi RUU Pertanggungjawaban atas APBN Tahun Anggaran ParipurnaLive,agenda tiga paripurna yaitu pandang partai hadap materi RUU pertanggungjawaban atas APBN tahun anggaran paripurnalive,"['agenda', 'tiga', 'paripurna', 'yaitu', 'pandang', 'partai', 'hadap', 'materi', 'RUU', 'pertanggungjawaban', 'atas', 'APBN', 'tahun', 'anggaran', 'paripurnalive']","['paripurna', 'pandang', 'RUU', 'atas']",[],"['agenda', 'tiga', 'yaitu', 'partai', 'hadap', 'materi', 'pertanggungjawaban', 'APBN', 'tahun', 'anggaran', 'paripurnalive']"
2451,2016-07-20T04:29:46.000Z,Calon Anggota KPI Pusat terpilih telah ditetapkan dalam Rapat Paripurna DPR Ke Masa Persidangan V Tahun Sidang ParipurnaLive,calon anggota KPI pusat pilih telah tetap dalam rapat paripurna DPR ke masa sidang v tahun sidang paripurnalive,"['calon', 'anggota', 'KPI', 'pusat', 'pilih', 'telah', 'tetap', 'dalam', 'rapat', 'paripurna', 'DPR', 'ke', 'masa', 'sidang', 'v', 'tahun', 'sidang', 'paripurnalive']","['anggota', 'pusat', 'pilih', 'tetap', 'dalam', 'rapat', 'paripurna', 'DPR', 'sidang', 'sidang']",['ke'],"['calon', 'KPI', 'telah', 'masa', 'v', 'tahun', 'paripurnalive']"
2452,2016-07-20T04:26:52.000Z,DPR Gelar Rapat Paripurna Bahas Pengesahan Komisioner KPI Hari Ini Komisi I DPR RI memilih sembilan nama cal,DPR gelar rapat paripurna bahas pengesahan komisioner KPI hari ini komisi i DPR RI pilih sembilan nama cal,"['DPR', 'gelar', 'rapat', 'paripurna', 'bahas', 'pengesahan', 'komisioner', 'KPI', 'hari', 'ini', 'komisi', 'i', 'DPR', 'RI', 'pilih', 'sembilan', 'nama', 'cal']","['DPR', 'gelar', 'rapat', 'paripurna', 'bahas', 'pengesahan', 'komisi', 'DPR', 'pilih']",['ini'],"['komisioner', 'KPI', 'hari', 'i', 'RI', 'sembilan', 'nama', 'cal']"
2453,2016-07-20T04:26:02.000Z,Okezone DPR Gelar Rapat Paripurna Bahas Pengesahan Komisioner KPI Hari Ini Komisi I DPR RI memilih sembilan,okezone DPR gelar rapat paripurna bahas pengesahan komisioner KPI hari ini komisi i DPR RI pilih sembilan,"['okezone', 'DPR', 'gelar', 'rapat', 'paripurna', 'bahas', 'pengesahan', 'komisioner', 'KPI', 'hari', 'ini', 'komisi', 'i', 'DPR', 'RI', 'pilih', 'sembilan']","['DPR', 'gelar', 'rapat', 'paripurna', 'bahas', 'pengesahan', 'komisi', 'DPR', 'pilih']",['ini'],"['okezone', 'komisioner', 'KPI', 'hari', 'i', 'RI', 'sembilan']"
2454,2016-07-20T04:23:56.000Z,okezone DPR Gelar Rapat Paripurna Bahas Pengesahan Komisioner KPI Hari Ini Komisi I DPR RI memilih sembila,okezone DPR gelar rapat paripurna bahas pengesahan komisioner KPI hari ini komisi i DPR RI pilih sembila,"['okezone', 'DPR', 'gelar', 'rapat', 'paripurna', 'bahas', 'pengesahan', 'komisioner', 'KPI', 'hari', 'ini', 'komisi', 'i', 'DPR', 'RI', 'pilih', 'sembila']","['DPR', 'gelar', 'rapat', 'paripurna', 'bahas', 'pengesahan', 'komisi', 'DPR', 'pilih']",['ini'],"['okezone', 'komisioner', 'KPI', 'hari', 'i', 'RI', 'sembila']"
2455,2016-07-20T04:13:04.000Z,Rapat Paripurna Ke DPR menetapkan Badan Restorasi Gambut menjadi Mitra Kerja Komisi IV DPR RI ParipurnaLive,rapat paripurna ke DPR tetap badan restorasi gambut jadi mitra kerja komisi IV DPR RI paripurnalive,"['rapat', 'paripurna', 'ke', 'DPR', 'tetap', 'badan', 'restorasi', 'gambut', 'jadi', 'mitra', 'kerja', 'komisi', 'IV', 'DPR', 'RI', 'paripurnalive']","['rapat', 'paripurna', 'DPR', 'tetap', 'badan', 'jadi', 'mitra', 'kerja', 'komisi', 'DPR']",['ke'],"['restorasi', 'gambut', 'IV', 'RI', 'paripurnalive']"
2456,2016-07-20T03:58:24.000Z,Agenda Paripurna Pandangan Fraksi terhadap materi RUU Pertanggungjawaban atas APBN Tahun Anggaran ParipurnaLive,agenda paripurna pandang partai hadap materi RUU pertanggungjawaban atas APBN tahun anggaran paripurnalive,"['agenda', 'paripurna', 'pandang', 'partai', 'hadap', 'materi', 'RUU', 'pertanggungjawaban', 'atas', 'APBN', 'tahun', 'anggaran', 'paripurnalive']","['paripurna', 'pandang', 'RUU', 'atas']",[],"['agenda', 'partai', 'hadap', 'materi', 'pertanggungjawaban', 'APBN', 'tahun', 'anggaran', 'paripurnalive']"
2457,2016-07-20T03:53:10.000Z,Rapat Paripurna DPR Ke Masa Persidangan V TS dipimpin oleh Wakil Ketua DPR ParipurnaLive,rapat paripurna DPR ke masa sidang v TS kepemimpinan oleh wakil ketua DPR paripurnalive,"['rapat', 'paripurna', 'DPR', 'ke', 'masa', 'sidang', 'v', 'TS', 'kepemimpinan', 'oleh', 'wakil', 'ketua', 'DPR', 'paripurnalive']","['rapat', 'paripurna', 'DPR', 'sidang', 'wakil', 'DPR']","['ke', 'oleh']","['masa', 'v', 'TS', 'kepemimpinan', 'ketua', 'paripurnalive']"
